State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,Mysore,2001,Rabi,Gram,8960.8,6190.0
Bihar,Patna,2012,Rabi,Onion,1442.5,22792.0
Punjab,Amritsar,2009,Whole Year,Sugarcane,2277.9,189225.8
Haryana,Hisar,2004,Kharif,Maize,1252.0,2322.4
Karnataka,Mysore,2012,Kharif,Bajra,5317.1,7751.3
Andhra Pradesh,Guntur,2008,Kharif,Tur,1997.0,1795.0
Andhra Pradesh,Krishna,2006,Kharif,Rice,2369.3,7433.0
Karnataka,Mysore,2001,Kharif,Soyabean,3094.0,4512.5
West Bengal,Bardhaman,2004,Whole Year,Rice,2187.3,7818.8
Andhra Pradesh,Guntur,2010,Whole Year,Potato,3106.1,74396.9
Karnataka,Hassan,2014,Rabi,Onion,2687.7,36697.0
Andhra Pradesh,Guntur,2009,Rabi,Wheat,3452.0,12306.1
Karnataka,Mysore,2010,Kharif,Onion,4176.6,
Bihar,Bhagalpur,2013,Whole Year,Sugarcane,4717.9,300429.3
Tamil Nadu,Salem,2003,Whole Year,Banana,3668.1,88616.1
Andhra Pradesh,Nellore,2004,Rabi,Gram,7406.1,9468.2
Haryana,Hisar,2010,Kharif,Maize,575.5,1216.8
Maharashtra,Nashik,2002,Rabi,Potato,3077.9,73456.3
Madhya Pradesh,Ujjain,2013,Kharif,Maize,1360.8,2770.2
Bihar,Gaya,2008,Kharif,Soyabean,971.1,1069.0
Andhra Pradesh,Guntur,2008,Whole Year,Potato,2569.7,58295.5
Uttar Pradesh,Kanpur,2010,Rabi,Potato,4594.5,80890.0
Andhra Pradesh,Krishna,2010,Whole Year,Rice,2009.2,6284.9
West Bengal,Nadia,2011,Kharif,Rice,3240.9,11047.6
Andhra Pradesh,Nellore,2002,Kharif,Onion,1105.3,21522.6
Bihar,Bhagalpur,2007,Kharif,Rice,3484.7,9337.1
Madhya Pradesh,Ujjain,2006,Kharif,Groundnut,7261.2,6925.6
Andhra Pradesh,Guntur,2007,Rabi,Maize,4029.4,11930.1
Haryana,Hisar,2010,Rabi,Groundnut,699.3,822.4
Uttar Pradesh,Lucknow,2002,Whole Year,Sugarcane,5643.8,346451.7
Bihar,Patna,2001,Rabi,Gram,2786.0,2705.4
Tamil Nadu,Coimbatore,2005,Kharif,Onion,2566.7,33188.5
Andhra Pradesh,Krishna,2012,Kharif,Jowar,2309.5,2266.3
Haryana,Hisar,2008,Rabi,Groundnut,2115.1,2071.0
West Bengal,Hooghly,2010,Rabi,Potato,4345.1,113618.2
Tamil Nadu,Salem,2013,Kharif,Bajra,4164.4,
Andhra Pradesh,Guntur,2005,Rabi,Maize,1346.2,3989.3
West Bengal,Bardhaman,2014,Kharif,Bajra,1339.7,2446.4
Andhra Pradesh,Krishna,2001,Whole Year,Sugarcane,7660.3,627871.4
West Bengal,Bardhaman,2005,Rabi,Potato,2729.8,57127.5
Uttar Pradesh,Meerut,2009,Rabi,Jowar,1372.5,1413.4
Madhya Pradesh,Bhopal,2005,Whole Year,Sugarcane,4903.6,408512.6
West Bengal,Bardhaman,2003,Whole Year,Sugarcane,4954.3,308241.0
Bihar,Patna,2001,Kharif,Jowar,4822.3,4139.0
Madhya Pradesh,Ujjain,2009,Rabi,Maize,5500.5,16842.8
Uttar Pradesh,Meerut,2001,Rabi,Jowar,1611.4,1498.5
Tamil Nadu,Coimbatore,2002,Kharif,Cotton,3059.3,1479.9
Uttar Pradesh,Meerut,2010,Kharif,Cotton,3493.0,1851.8
Punjab,Amritsar,2007,Kharif,Maize,2537.7,7994.0
Tamil Nadu,Coimbatore,2007,Whole Year,Sugarcane,1560.0,100484.9
Tamil Nadu,Coimbatore,2006,Whole Year,Sugarcane,484.6,
Karnataka,Belgaum,2005,Whole Year,Banana,3877.7,141292.3
Madhya Pradesh,Bhopal,2014,Rabi,Maize,499.7,1695.4
Karnataka,Belgaum,2003,Rabi,Potato,1839.4,21196.9
West Bengal,Bardhaman,2003,Rabi,Potato,399.1,7603.6
Madhya Pradesh,Indore,2008,Rabi,Wheat,1584.0,6244.2
Haryana,Hisar,2003,Rabi,Maize,1420.4,2647.2
West Bengal,Nadia,2012,Whole Year,Potato,2357.4,63483.2
Tamil Nadu,Salem,2004,Rabi,Maize,6028.2,14055.1
Maharashtra,Nagpur,2011,Kharif,Rice,1814.1,6292.9
Maharashtra,Pune,2012,Kharif,Onion,5777.0,111039.9
Madhya Pradesh,Bhopal,2005,Kharif,Cotton,2000.3,1131.4
Punjab,Amritsar,2009,Rabi,Wheat,2789.6,8964.1
Uttar Pradesh,Kanpur,2007,Kharif,Groundnut,1881.5,2442.4
Uttar Pradesh,Lucknow,2005,Kharif,Rice,5029.6,13356.8
Andhra Pradesh,Nellore,2014,Whole Year,Sugarcane,5051.6,352837.9
West Bengal,Hooghly,2009,Rabi,Mustard,2775.7,4179.3
Haryana,Hisar,2014,Whole Year,Rice,5666.3,13248.7
Tamil Nadu,Salem,2014,Whole Year,Potato,3360.2,61896.5
Bihar,Patna,2005,Kharif,Onion,2523.8,42769.3
Punjab,Amritsar,2009,Kharif,Maize,5089.6,13430.8
Punjab,Patiala,2006,Rabi,Onion,1695.4,35409.0
West Bengal,Hooghly,2007,Kharif,Bajra,6068.6,7783.3
Uttar Pradesh,Lucknow,2007,Rabi,Mustard,3163.4,3952.8
Madhya Pradesh,Ujjain,2005,Whole Year,Sugarcane,4221.6,297657.7
Madhya Pradesh,Bhopal,2012,Whole Year,Banana,812.2,38039.2
Haryana,Rohtak,2010,Kharif,Groundnut,6939.6,5714.0
Andhra Pradesh,Guntur,2004,Kharif,Groundnut,1889.3,1986.2
Andhra Pradesh,Nellore,2003,Kharif,Soyabean,3849.8,4942.7
Andhra Pradesh,Krishna,2003,Kharif,Tur,704.3,621.3
Madhya Pradesh,Bhopal,2004,Kharif,Rice,6054.3,21305.5
Karnataka,Belgaum,2005,Rabi,Potato,2670.9,62135.5
Karnataka,Belgaum,2001,Rabi,Groundnut,5240.9,6025.2
Bihar,Patna,2013,Kharif,Onion,3130.5,58022.1
Uttar Pradesh,Lucknow,2004,Rabi,Wheat,4674.9,9164.0
Maharashtra,Nagpur,2006,Kharif,Cotton,4157.4,2036.4
Karnataka,Mysore,2004,Kharif,Tur,661.2,599.2
Bihar,Bhagalpur,2004,Whole Year,Rice,1829.4,5150.5
Maharashtra,Nashik,2006,Rabi,Jowar,1764.4,1888.0
Madhya Pradesh,Indore,2013,Rabi,Mustard,2708.3,5061.3
Punjab,Patiala,2002,Whole Year,Banana,4828.1,200559.4
Uttar Pradesh,Lucknow,2012,Rabi,Mustard,2398.1,2470.6
Andhra Pradesh,Krishna,2010,Kharif,Rice,6115.0,18432.5
Punjab,Patiala,2011,Kharif,Soyabean,2118.8,2851.6
Bihar,Gaya,2003,Rabi,Groundnut,2330.3,2240.1
Karnataka,Hassan,2003,Rabi,Maize,1133.5,2339.6
Andhra Pradesh,Nellore,2004,Kharif,Jowar,1504.0,1401.2
Karnataka,Hassan,2009,Rabi,Gram,3337.8,2581.1
Maharashtra,Nashik,2014,Kharif,Cotton,1218.1,470.8
Andhra Pradesh,Krishna,2005,Rabi,Onion,1102.0,21139.5
Maharashtra,Nagpur,2007,Rabi,Onion,3630.6,54690.2
Punjab,Ludhiana,2006,Rabi,Maize,1962.8,5775.7
Uttar Pradesh,Lucknow,2009,Rabi,Gram,1642.3,1209.1
Uttar Pradesh,Kanpur,2013,Rabi,Jowar,3104.3,
West Bengal,Nadia,2002,Whole Year,Potato,5245.3,111495.1
Punjab,Amritsar,2004,Kharif,Maize,1165.1,3411.4
Karnataka,Mysore,2007,Kharif,Jowar,3497.8,4448.2
Maharashtra,Nagpur,2007,Kharif,Groundnut,1121.4,1618.8
Haryana,Karnal,2011,Whole Year,Potato,2028.7,36361.5
Karnataka,Mysore,2012,Kharif,Maize,3019.0,8014.5
Andhra Pradesh,Guntur,2007,Rabi,Gram,3219.5,4388.2
Tamil Nadu,Thanjavur,2008,Kharif,Cotton,5031.4,3428.5
Tamil Nadu,Coimbatore,2006,Rabi,Maize,2907.3,7231.9
Andhra Pradesh,Nellore,2008,Whole Year,Sugarcane,773.3,55226.6
Madhya Pradesh,Indore,2003,Kharif,Jowar,2167.8,3053.4
West Bengal,Hooghly,2010,Kharif,Rice,2442.7,7956.8
Haryana,Rohtak,2002,Rabi,Mustard,2882.8,4404.2
Haryana,Rohtak,2008,Whole Year,Sugarcane,1640.2,103001.9
West Bengal,Bardhaman,2013,Rabi,Mustard,6429.6,12144.9
Uttar Pradesh,Lucknow,2008,Kharif,Tur,4715.7,3598.0
Punjab,Patiala,2013,Whole Year,Sugarcane,3215.8,327920.1
Haryana,Hisar,2005,Kharif,Rice,3864.5,11414.9
Karnataka,Belgaum,2013,Kharif,Groundnut,5792.1,7957.9
Karnataka,Hassan,2011,Rabi,Groundnut,3516.7,3251.5
Punjab,Patiala,2005,Kharif,Rice,7272.0,24937.2
Maharashtra,Nashik,2014,Whole Year,Rice,1143.8,4253.3
Uttar Pradesh,Meerut,2010,Kharif,Rice,2916.3,7455.9
Madhya Pradesh,Indore,2005,Kharif,Tur,1226.4,1057.6
Maharashtra,Nagpur,2008,Whole Year,Banana,4369.6,224736.4
Punjab,Ludhiana,2004,Whole Year,Rice,1727.1,5646.2
Maharashtra,Nashik,2010,Rabi,Jowar,2024.2,2458.0
Bihar,Patna,2003,Kharif,Tur,4402.8,3129.1
Madhya Pradesh,Indore,2002,Kharif,Soyabean,1038.8,1664.7
Madhya Pradesh,Indore,2009,Kharif,Maize,5792.8,16449.2
Bihar,Bhagalpur,2006,Kharif,Maize,3431.0,6431.6
Uttar Pradesh,Meerut,2009,Kharif,Bajra,1556.2,2234.9
Haryana,Rohtak,2006,Rabi,Jowar,4019.8,4298.2
Maharashtra,Nagpur,2003,Kharif,Groundnut,3277.7,4937.9
Karnataka,Belgaum,2009,Kharif,Jowar,3599.6,3574.0
Uttar Pradesh,Lucknow,2012,Kharif,Maize,1095.4,1987.3
Bihar,Patna,2008,Whole Year,Rice,2460.0,6139.1
Karnataka,Belgaum,2006,Kharif,Onion,3242.1,50919.2
Haryana,Karnal,2009,Rabi,Maize,3243.6,7902.8
Maharashtra,Nashik,2007,Kharif,Soyabean,2770.6,3544.7
Haryana,Hisar,2004,Rabi,Gram,2696.3,2671.5
West Bengal,Hooghly,2001,Rabi,Potato,2873.7,66453.9
Karnataka,Hassan,2003,Kharif,Jowar,2517.5,2225.0
West Bengal,Bardhaman,2014,Rabi,Jowar,3339.7,3686.9
Maharashtra,Pune,2009,Whole Year,Rice,4498.6,16150.5
Haryana,Rohtak,2004,Whole Year,Banana,1932.6,53229.1
Uttar Pradesh,Lucknow,2006,Rabi,Wheat,1984.9,6270.2
West Bengal,Nadia,2004,Whole Year,Banana,4691.5,165734.4
Punjab,Amritsar,2014,Kharif,Onion,3613.4,61376.7
Haryana,Karnal,2014,Kharif,Onion,2067.9,37567.5
West Bengal,Nadia,2011,Rabi,Gram,4855.0,6979.8
Bihar,Bhagalpur,2008,Kharif,Jowar,3053.0,2089.4
Karnataka,Belgaum,2006,Rabi,Onion,3524.9,57008.0
Karnataka,Hassan,2013,Kharif,Rice,2418.9,5927.6
Madhya Pradesh,Ujjain,2011,Kharif,Groundnut,5706.1,5909.0
Haryana,Karnal,2013,Rabi,Maize,878.9,1848.2
Karnataka,Belgaum,2010,Rabi,Jowar,3754.0,4334.0
Andhra Pradesh,Nellore,2005,Whole Year,Sugarcane,1386.7,108425.8
Uttar Pradesh,Kanpur,2014,Kharif,Tur,811.8,560.6
Maharashtra,Pune,2013,Kharif,Bajra,1532.5,
Maharashtra,Nashik,2007,Kharif,Cotton,4625.8,
Karnataka,Mysore,2010,Whole Year,Rice,1725.7,4827.5
Maharashtra,Nagpur,2001,Rabi,Groundnut,1515.2,2219.2
Andhra Pradesh,Nellore,2011,Rabi,Groundnut,2126.8,3647.4
Bihar,Gaya,2002,Kharif,Soyabean,3670.3,4229.6
Haryana,Karnal,2002,Whole Year,Banana,2092.6,62726.5
Tamil Nadu,Salem,2010,Whole Year,Banana,4053.2,150216.7
Haryana,Rohtak,2014,Rabi,Wheat,2387.8,7916.2
Madhya Pradesh,Indore,2001,Kharif,Cotton,4479.7,2587.1
West Bengal,Nadia,2003,Whole Year,Rice,1550.4,6119.4
Punjab,Patiala,2007,Rabi,Maize,3404.9,11650.7
Bihar,Gaya,2007,Whole Year,Rice,4363.3,12931.9
Maharashtra,Nagpur,2009,Kharif,Groundnut,4059.7,5836.2
Madhya Pradesh,Ujjain,2011,Rabi,Onion,3418.1,61466.8
Madhya Pradesh,Indore,2004,Rabi,Jowar,5311.6,6515.4
Karnataka,Belgaum,2010,Kharif,Groundnut,4288.0,4099.9
Andhra Pradesh,Guntur,2002,Whole Year,Potato,5038.2,112710.8
Maharashtra,Nashik,2009,Kharif,Bajra,2882.0,4465.1
Uttar Pradesh,Kanpur,2010,Rabi,Onion,2044.8,30452.0
Punjab,Patiala,2009,Kharif,Soyabean,1995.7,3255.2
Punjab,Patiala,2011,Kharif,Cotton,3055.4,1599.1
Maharashtra,Pune,2003,Whole Year,Rice,1619.9,5383.2
Uttar Pradesh,Meerut,2008,Whole Year,Rice,2696.1,7992.3
Punjab,Amritsar,2008,Kharif,Soyabean,3876.7,4151.6
Punjab,Patiala,2007,Rabi,Groundnut,245.4,357.2
Madhya Pradesh,Bhopal,2008,Rabi,Potato,4327.6,133698.0
Punjab,Patiala,2004,Rabi,Potato,1262.3,34859.5
Punjab,Amritsar,2008,Kharif,Onion,1082.1,19086.2
Uttar Pradesh,Lucknow,2014,Rabi,Gram,2363.7,2531.6
Karnataka,Hassan,2010,Rabi,Mustard,1233.6,1757.8
Punjab,Ludhiana,2014,Rabi,Groundnut,8131.5,12092.7
West Bengal,Bardhaman,2013,Kharif,Onion,1793.6,25480.5
West Bengal,Bardhaman,2008,Kharif,Cotton,2913.3,1128.2
West Bengal,Bardhaman,2006,Kharif,Rice,3205.9,10038.2
Andhra Pradesh,Krishna,2005,Rabi,Jowar,5693.0,6181.1
Maharashtra,Pune,2012,Kharif,Cotton,1984.2,826.5
Uttar Pradesh,Meerut,2012,Kharif,Tur,1348.4,1010.2
Tamil Nadu,Coimbatore,2010,Kharif,Groundnut,4731.2,3645.0
Tamil Nadu,Salem,2008,Whole Year,Rice,2338.1,5140.1
West Bengal,Nadia,2008,Kharif,Rice,3940.6,15651.8
Tamil Nadu,Coimbatore,2012,Kharif,Jowar,756.0,722.9
Madhya Pradesh,Ujjain,2004,Whole Year,Sugarcane,1724.4,133076.1
Tamil Nadu,Salem,2001,Kharif,Onion,3154.1,42722.4
Uttar Pradesh,Meerut,2010,Rabi,Onion,2666.5,39595.7
Haryana,Hisar,2014,Whole Year,Sugarcane,1675.6,122735.0
Bihar,Bhagalpur,2010,Kharif,Maize,3840.2,7155.4
Punjab,Patiala,2006,Kharif,Maize,3387.6,12839.2
Punjab,Ludhiana,2012,Rabi,Potato,1895.2,34033.3
Tamil Nadu,Coimbatore,2001,Whole Year,Potato,5671.2,119968.2
Maharashtra,Nagpur,2007,Kharif,Bajra,3242.4,5048.3
Andhra Pradesh,Nellore,2001,Rabi,Gram,1299.7,1121.3
Maharashtra,Pune,2010,Kharif,Groundnut,2797.7,4279.2
Karnataka,Mysore,2010,Rabi,Onion,3741.0,61632.0
Bihar,Gaya,2006,Kharif,Cotton,1683.4,1243.5
Tamil Nadu,Thanjavur,2010,Rabi,Mustard,3858.6,4930.1
Punjab,Patiala,2013,Kharif,Cotton,3472.5,1763.9
Andhra Pradesh,Nellore,2013,Kharif,Soyabean,4010.7,5277.5
Bihar,Gaya,2008,Rabi,Gram,5273.3,6411.5
Punjab,Patiala,2010,Kharif,Groundnut,6191.4,10378.2
Bihar,Patna,2011,Kharif,Groundnut,2591.0,3669.6
Karnataka,Hassan,2011,Rabi,Wheat,3352.9,9121.6
Andhra Pradesh,Guntur,2003,Rabi,Maize,2076.3,6673.1
Maharashtra,Nashik,2012,Rabi,Potato,497.2,13339.0
Karnataka,Hassan,2013,Rabi,Wheat,1577.1,5047.5
Andhra Pradesh,Guntur,2013,Kharif,Tur,6696.7,7095.4
Madhya Pradesh,Indore,2007,Kharif,Tur,3785.7,3826.6
Madhya Pradesh,Bhopal,2005,Whole Year,Potato,3737.1,89745.9
West Bengal,Nadia,2014,Rabi,Gram,1899.5,2527.3
Maharashtra,Nashik,2013,Kharif,Rice,2378.4,9203.5
West Bengal,Hooghly,2007,Kharif,Rice,2414.6,8200.3
Maharashtra,Nagpur,2001,Rabi,Potato,9126.5,156558.0
West Bengal,Hooghly,2003,Rabi,Jowar,4303.1,4122.8
Punjab,Amritsar,2010,Rabi,Jowar,5952.2,5244.5
Haryana,Karnal,2014,Rabi,Potato,3532.2,49662.5
Uttar Pradesh,Lucknow,2005,Kharif,Bajra,1361.8,1299.9
Punjab,Amritsar,2004,Kharif,Jowar,1386.4,1249.0
Tamil Nadu,Salem,2003,Kharif,Tur,4266.1,1989.8
West Bengal,Nadia,2004,Kharif,Onion,2136.6,39148.4
Bihar,Gaya,2001,Rabi,Mustard,1417.0,1820.0
Bihar,Gaya,2005,Kharif,Soyabean,2964.8,3307.7
Tamil Nadu,Coimbatore,2002,Rabi,Potato,2573.0,53229.9
Andhra Pradesh,Nellore,2012,Whole Year,Potato,1909.6,43186.2
Tamil Nadu,Coimbatore,2014,Kharif,Jowar,2419.1,
Haryana,Rohtak,2007,Rabi,Maize,4962.8,15459.2
Maharashtra,Pune,2011,Kharif,Cotton,,806.2
Maharashtra,Nashik,2005,Whole Year,Potato,832.6,24158.8
Andhra Pradesh,Guntur,2014,Whole Year,Potato,4895.7,132243.8
Uttar Pradesh,Meerut,2007,Rabi,Wheat,2885.3,9723.8
Maharashtra,Nashik,2003,Whole Year,Rice,1245.6,4910.2
Andhra Pradesh,Guntur,2001,Rabi,Groundnut,781.6,1132.4
Bihar,Bhagalpur,2011,Rabi,Potato,3749.0,85532.8
Tamil Nadu,Coimbatore,2014,Kharif,Tur,2854.4,2532.9
Tamil Nadu,Salem,2010,Rabi,Mustard,4938.4,5072.3
Maharashtra,Nashik,2007,Whole Year,Sugarcane,1089.2,90034.7
West Bengal,Hooghly,2012,Kharif,Tur,4801.2,4124.3
West Bengal,Nadia,2014,Whole Year,Rice,6442.4,23953.8
Andhra Pradesh,Nellore,2002,Rabi,Wheat,7085.2,26601.2
Haryana,Rohtak,2010,Kharif,Soyabean,1994.1,2650.6
Karnataka,Hassan,2013,Kharif,Tur,4809.2,3249.9
Andhra Pradesh,Krishna,2012,Whole Year,Rice,3112.2,8563.7
Maharashtra,Pune,2014,Whole Year,Rice,2089.7,8442.8
Uttar Pradesh,Meerut,2012,Kharif,Groundnut,1359.0,1516.7
Karnataka,Belgaum,2013,Rabi,Mustard,5049.2,8568.5
Bihar,Bhagalpur,2008,Rabi,Mustard,1572.4,2522.1
Tamil Nadu,Coimbatore,2011,Kharif,Groundnut,2661.5,3651.0
Tamil Nadu,Salem,2012,Whole Year,Potato,6646.1,144676.5
West Bengal,Hooghly,2013,Rabi,Maize,2377.0,5827.5
Bihar,Patna,2010,Kharif,Groundnut,2469.4,2206.7
Tamil Nadu,Coimbatore,2007,Kharif,Soyabean,1339.3,1484.7
Uttar Pradesh,Meerut,2005,Kharif,Jowar,2299.6,1775.0
Haryana,Karnal,2011,Kharif,Onion,2028.1,39239.1
Maharashtra,Nashik,2001,Rabi,Jowar,4196.0,5098.3
Karnataka,Belgaum,2006,Rabi,Jowar,3585.9,3708.0
Tamil Nadu,Salem,2003,Whole Year,Potato,895.8,10118.3
Bihar,Gaya,2014,Kharif,Bajra,981.4,1412.2
Haryana,Rohtak,2003,Whole Year,Potato,2649.4,31095.7
West Bengal,Bardhaman,2009,Rabi,Wheat,4451.4,17392.1
Haryana,Karnal,2008,Rabi,Potato,2487.5,48419.4
West Bengal,Nadia,2002,Rabi,Onion,3185.5,47102.8
Punjab,Patiala,2004,Rabi,Groundnut,3014.0,3653.7
Punjab,Ludhiana,2012,Kharif,Onion,2479.2,41978.7
Tamil Nadu,Salem,2011,Kharif,Maize,977.6,2183.5
Uttar Pradesh,Kanpur,2009,Rabi,Jowar,3597.7,4006.2
Maharashtra,Pune,2013,Rabi,Wheat,1171.6,4534.2
Karnataka,Hassan,2006,Whole Year,Banana,2232.0,74684.8
Tamil Nadu,Salem,2008,Rabi,Potato,1422.4,30534.7
Haryana,Hisar,2005,Whole Year,Rice,1574.6,3827.9
Punjab,Patiala,2001,Whole Year,Potato,5534.3,121880.6
Bihar,Bhagalpur,2012,Whole Year,Rice,3207.4,8580.8
Andhra Pradesh,Guntur,2014,Rabi,Gram,6498.5,9132.0
Maharashtra,Pune,2001,Kharif,Rice,1626.2,4336.4
Punjab,Ludhiana,2005,Rabi,Potato,3791.4,85559.0
Madhya Pradesh,Indore,2002,Rabi,Maize,4025.0,13027.9
West Bengal,Hooghly,2005,Rabi,Onion,5183.4,
Bihar,Bhagalpur,2001,Whole Year,Potato,3878.9,75809.5
West Bengal,Hooghly,2001,Kharif,Soyabean,9253.4,8959.4
Punjab,Patiala,2002,Rabi,Gram,1789.6,1615.8
Haryana,Karnal,2011,Rabi,Onion,2934.7,36308.5
Uttar Pradesh,Meerut,2004,Kharif,Soyabean,3544.2,4752.7
Karnataka,Mysore,2010,Whole Year,Potato,2356.6,38492.7
West Bengal,Nadia,2001,Kharif,Cotton,5620.8,3184.6
Punjab,Patiala,2002,Whole Year,Sugarcane,2568.2,198251.2
Madhya Pradesh,Indore,2008,Rabi,Jowar,2237.4,3019.1
Andhra Pradesh,Guntur,2001,Kharif,Maize,3066.2,7574.4
Bihar,Patna,2014,Rabi,Mustard,8072.6,13638.0
Tamil Nadu,Coimbatore,2003,Kharif,Bajra,5770.6,6671.7
Madhya Pradesh,Bhopal,2005,Rabi,Onion,3557.6,68812.6
Madhya Pradesh,Bhopal,2001,Rabi,Mustard,3911.5,5475.5
Tamil Nadu,Thanjavur,2003,Whole Year,Potato,1049.8,18117.3
Uttar Pradesh,Lucknow,2002,Rabi,Groundnut,2449.6,1524.6
West Bengal,Bardhaman,2009,Rabi,Potato,2309.6,55036.6
Madhya Pradesh,Ujjain,2014,Kharif,Tur,2056.2,2179.7
Karnataka,Mysore,2001,Kharif,Groundnut,2255.7,3417.1
Uttar Pradesh,Lucknow,2007,Rabi,Groundnut,1566.1,1436.3
Karnataka,Belgaum,2014,Rabi,Jowar,2050.2,2591.0
Tamil Nadu,Thanjavur,2006,Kharif,Jowar,1057.2,700.5
Andhra Pradesh,Guntur,2003,Rabi,Groundnut,4834.9,5847.6
Punjab,Patiala,2006,Rabi,Potato,4202.4,114268.5
West Bengal,Hooghly,2008,Kharif,Groundnut,2141.3,3409.6
Haryana,Hisar,2002,Rabi,Gram,2268.8,1587.6
Tamil Nadu,Thanjavur,2011,Kharif,Groundnut,4606.2,5520.8
Andhra Pradesh,Nellore,2014,Rabi,Groundnut,2382.4,3654.3
Punjab,Patiala,2004,Whole Year,Potato,1634.1,33390.2
Tamil Nadu,Thanjavur,2014,Whole Year,Sugarcane,1317.0,88076.9
Bihar,Patna,2006,Kharif,Rice,3124.2,9846.1
Tamil Nadu,Coimbatore,2014,Rabi,Jowar,1539.7,1311.6
Madhya Pradesh,Bhopal,2006,Kharif,Rice,3549.7,11127.5
Maharashtra,Nashik,2007,Kharif,Jowar,768.4,1070.1
West Bengal,Nadia,2009,Kharif,Soyabean,5288.6,6278.0
Karnataka,Hassan,2012,Rabi,Groundnut,3190.4,3563.5
West Bengal,Hooghly,2002,Kharif,Groundnut,525.1,894.9
Maharashtra,Pune,2013,Kharif,Groundnut,2451.9,3824.5
Maharashtra,Pune,2002,Rabi,Wheat,5294.6,17148.6
Uttar Pradesh,Lucknow,2011,Whole Year,Banana,954.1,33775.6
Uttar Pradesh,Meerut,2001,Whole Year,Sugarcane,1968.6,111891.6
Andhra Pradesh,Guntur,2003,Kharif,Jowar,997.1,1348.8
Haryana,Hisar,2013,Whole Year,Rice,5847.9,13519.9
Andhra Pradesh,Guntur,2008,Whole Year,Sugarcane,4847.6,383415.9
Punjab,Patiala,2001,Whole Year,Sugarcane,7273.3,581602.0
Uttar Pradesh,Meerut,2008,Kharif,Bajra,2694.9,3155.8
Karnataka,Mysore,2003,Kharif,Maize,3773.9,8798.3
Karnataka,Belgaum,2011,Kharif,Groundnut,3957.0,4061.1
Uttar Pradesh,Lucknow,2011,Rabi,Gram,1942.9,1595.6
Karnataka,Belgaum,2014,Whole Year,Banana,7505.0,264538.4
Maharashtra,Pune,2007,Kharif,Maize,2548.6,7272.6
Madhya Pradesh,Ujjain,2008,Whole Year,Banana,5629.0,268010.3
Maharashtra,Nashik,2003,Rabi,Jowar,1598.8,1879.8
Uttar Pradesh,Lucknow,2010,Kharif,Bajra,5755.2,7520.3
Andhra Pradesh,Nellore,2010,Kharif,Rice,4964.8,15648.3
Uttar Pradesh,Kanpur,2010,Kharif,Jowar,1344.4,1795.1
Haryana,Hisar,2004,Kharif,Groundnut,949.0,866.1
Andhra Pradesh,Krishna,2012,Kharif,Onion,4645.5,67275.7
Maharashtra,Pune,2013,Rabi,Groundnut,1911.9,3593.9
Bihar,Gaya,2006,Rabi,Mustard,723.3,1133.1
Bihar,Bhagalpur,2005,Kharif,Tur,3368.0,2756.7
Bihar,Bhagalpur,2001,Rabi,Potato,962.5,11714.0
Andhra Pradesh,Nellore,2013,Rabi,Potato,2045.9,60517.4
Haryana,Karnal,2006,Rabi,Potato,4401.1,84571.2
Tamil Nadu,Thanjavur,2014,Whole Year,Banana,1426.1,51266.3
Punjab,Patiala,2014,Rabi,Groundnut,9979.4,15400.2
Maharashtra,Nashik,2001,Kharif,Rice,2690.8,8494.0
Madhya Pradesh,Ujjain,2001,Whole Year,Sugarcane,2418.4,159336.5
Maharashtra,Pune,2008,Rabi,Onion,1543.0,38688.1
Bihar,Gaya,2005,Kharif,Groundnut,2976.7,3250.5
Uttar Pradesh,Kanpur,2001,Kharif,Groundnut,2731.6,3535.5
Bihar,Gaya,2007,Kharif,Rice,1132.7,3223.0
Punjab,Amritsar,2004,Rabi,Potato,4049.0,76640.5
Maharashtra,Pune,2009,Rabi,Wheat,3391.7,
Haryana,Hisar,2007,Kharif,Tur,2371.6,1775.0
Uttar Pradesh,Lucknow,2013,Whole Year,Rice,6412.7,12293.3
Andhra Pradesh,Krishna,2011,Rabi,Onion,3827.1,79093.2
Haryana,Rohtak,2010,Whole Year,Banana,819.0,24405.8
Bihar,Patna,2006,Kharif,Bajra,2991.3,3602.0
Bihar,Bhagalpur,2014,Whole Year,Potato,1152.2,20916.2
Andhra Pradesh,Krishna,2007,Kharif,Soyabean,1493.5,1698.5
Uttar Pradesh,Lucknow,2003,Kharif,Cotton,1366.4,709.7
Bihar,Patna,2013,Rabi,Onion,2757.5,66636.5
Haryana,Hisar,2012,Rabi,Gram,1770.5,1989.7
Tamil Nadu,Salem,2003,Kharif,Onion,1885.9,14029.2
Haryana,Hisar,2003,Kharif,Groundnut,3395.3,3515.6
Uttar Pradesh,Meerut,2013,Kharif,Rice,3361.2,8407.4
Tamil Nadu,Salem,2006,Rabi,Onion,1619.3,23114.0
Punjab,Amritsar,2014,Kharif,Tur,2752.1,2296.9
Karnataka,Mysore,2006,Kharif,Maize,1549.5,2883.5
Bihar,Gaya,2009,Kharif,Tur,762.0,811.1
Uttar Pradesh,Kanpur,2014,Rabi,Jowar,3464.2,3041.1
Andhra Pradesh,Guntur,2005,Rabi,Gram,2351.2,2922.7
Andhra Pradesh,Nellore,2001,Kharif,Rice,3198.7,10619.8
Maharashtra,Nagpur,2005,Kharif,Onion,2907.3,43179.0
